image,p_wide,p_narrow,p_barrier_yes,p_barrier_no
서울특별시_강동구_성내동(둔촌역청구아파트_부근)_01.png,0.8677031,0.12915015,0.37730956,0.62479734
서울특별시_강동구_성내동(성일초교_부근)_01.png,0.92427045,0.077953935,0.72112554,0.2745822
서울특별시_강동구_암사동(보람나무어린이집_부근)_01.png,0.14960057,0.85427904,0.15314677,0.84685034
서울특별시_강동구_암사동(암사2동주민센터_부근)_01.png,0.7093927,0.2919974,0.69784814,0.3010648
서울특별시_강동구_천호동(천일초교_부근)_01.png,0.093144506,0.90776885,0.047941893,0.95171106
서울특별시_강북구_미아동(삼양시장_부근)_01.png,0.95585966,0.0425016,0.8910754,0.10921621
서울특별시_강북구_미아동(삼양시장오거리_부근)_01.png,0.89684564,0.10629442,0.4881485,0.51084787
서울특별시_강북구_미아동(삼양입구사거리_부근)_01.png,0.9184189,0.08252689,0.44592476,0.5580109
서울특별시_강북구_미아동(수유초교_부근)_01.png,0.087001294,0.91494906,0.22157058,0.7818244
서울특별시_강북구_미아동(수유초교_부근)_02.png,0.26205337,0.7395143,0.5443368,0.45804694
서울특별시_강북구_번동(번동주공아파트(306동)_부근)_01.png,0.7761525,0.22890258,0.18543696,0.81655174
서울특별시_강북구_번동(삼덕상운_부근)_01.png,0.13955525,0.86136705,0.13884261,0.86115605
서울특별시_강북구_번동(서울북부고용노동지청_부근)_01.png,0.95595753,0.044144124,0.55681795,0.44800127
서울특별시_강북구_수유동(서울수유초교_부근)_01.png,0.3983437,0.60764116,0.309934,0.691723
서울특별시_강북구_수유동(수유초교_부근)_01.png,0.0058590174,0.99415267,0.021220118,0.97835636
서울특별시_강서구_공항동(장미어린이공원_부근)_01.png,0.05051589,0.9491669,0.013354659,0.9865743
서울특별시_강서구_내발산동(수명중.고교입구_부근)_01.png,0.99675536,0.003262937,0.82664025,0.17315683
서울특별시_강서구_내발산동(수명파크3단지_부근)_01.png,0.9917544,0.00845927,0.8476001,0.14893001
서울특별시_강서구_내발산동(우장산공원입구_부근)_01.png,0.86151516,0.14116767,0.4231259,0.58431506
서울특별시_강서구_내발산동(우장산역_부근)_01.png,0.3877103,0.6149409,0.45096552,0.55003417
서울특별시_강서구_마곡동(공진초교_부근)_01.png,0.9864514,0.013520211,0.9605854,0.039800763
서울특별시_강서구_마곡동(공항초교_부근)_01.png,0.9607774,0.038758337,0.86884296,0.13301176
서울특별시_강서구_마곡동(서울공진초교_부근)_01.png,0.9953852,0.004600495,0.8692436,0.13064995
서울특별시_강서구_마곡동(송화초교_부근)_01.png,0.9906785,0.009087354,0.9089738,0.0870001
서울특별시_강서구_염창동(서울염창초등학교_부근)_01.png,0.16378915,0.8376534,0.06709921,0.93344355
서울특별시_강서구_화곡동(상록수주택_부근)_01.png,0.77701926,0.22941506,0.55497104,0.44686094
서울특별시_강서구_화곡동(새서원어린이집_부근)_01.png,0.28449523,0.71791935,0.47934705,0.52061176
서울특별시_강서구_화곡동(서울강서대학입구교차로_부근)_01.png,0.7759685,0.2219899,0.84377515,0.15613103
서울특별시_강서구_화곡동(서울우장초교_부근)_01.png,0.044000357,0.9564146,0.041559637,0.9586425
서울특별시_강서구_화곡동(서울화곡초등학교_부근)_01.png,0.472699,0.52631015,0.1957824,0.80016685
서울특별시_강서구_화곡동(서울화일초등학교_부근)_01.png,0.27189487,0.728092,0.12622252,0.87038434
서울특별시_강서구_화곡동(순복음대광교회_부근)_01.png,0.90482306,0.09670201,0.4301938,0.5644005
서울특별시_강서구_화곡동(신정초교_부근)_01.png,0.49025264,0.510386,0.43062937,0.572849
서울특별시_강서구_화곡동(신정초교앞사거리_부근)_01.png,0.34994358,0.6545923,0.061584502,0.9384136
서울특별시_강서구_화곡동(우일유치원_부근)_01.png,0.030204743,0.97053516,0.027215034,0.97284436
서울특별시_강서구_화곡동(우장산역교차로_부근)_01.png,0.80942905,0.19149953,0.57663363,0.42670137
서울특별시_강서구_화곡동(우장초교_부근)_01.png,0.91642946,0.08469862,0.6835894,0.31505466
서울특별시_강서구_화곡동(이수약국_부근)_01.png,0.21266189,0.7936411,0.099966526,0.90036863
서울특별시_강서구_화곡동(한라한의원_부근)_01.png,0.19415238,0.80802816,0.1136204,0.88446045
서울특별시_강서구_화곡동(화곡대림_부근)_01.png,0.3734916,0.63964045,0.16248897,0.8367028
서울특별시_강서구_화곡동(화곡역_화곡로_진입_2_부근)_01.png,0.69645965,0.30485195,0.10905188,0.8912655
서울특별시_관악구_봉천동(대주빌딩_부근)_01.png,0.21340731,0.7884066,0.024038106,0.9756758
서울특별시_관악구_봉천동(서울온촌초교_부근)_01.png,0.46478453,0.5400902,0.3540617,0.64608145
서울특별시_관악구_봉천동(영빌딩_부근)_01.png,0.5245746,0.47890395,0.28192425,0.72172433
서울특별시_관악구_봉천동(원당초교_부근)_01.png,0.029062688,0.9715574,0.0060807467,0.9937209
서울특별시_관악구_신림동(난곡우체국앞교차로_부근)_01.png,0.12958893,0.8732114,0.113939494,0.88704515
서울특별시_관악구_신림동(난우초교_부근)_01.png,0.67163837,0.33234116,0.09109524,0.9092877
서울특별시_관악구_신림동(뿌리약국_부근)_01.png,0.9215577,0.07695469,0.14603359,0.8492072
서울특별시_관악구_신림동(뿌리약국_부근)_02.png,0.8822541,0.118221104,0.10796493,0.8944509
서울특별시_관악구_신림동(신성교(남단)_부근)_01.png,0.035090864,0.96531653,0.04978919,0.9496051
서울특별시_관악구_신림동(애동유치원_부근)_01.png,0.470157,0.5248862,0.2238073,0.77015734
서울특별시_광진구_광장동(광장사거리_부근)_01.png,0.8228003,0.1752631,0.75984293,0.23743278
서울특별시_광진구_광장동(올림픽대교북단교차로_부근)_01.png,0.42401445,0.5741026,0.62423617,0.38089517
서울특별시_광진구_구의동(광진초교_부근)_01.png,0.032154918,0.968171,0.020598859,0.97916806
서울특별시_광진구_구의동(슬기유치원앞_부근)_01.png,0.41310477,0.5884506,0.061395884,0.93841743
서울특별시_광진구_자양동(동부간선도로-강변북로램프(6)_부근)_01.png,0.14928874,0.8543057,0.456934,0.5381731
서울특별시_광진구_자양동(서울동자초등학교_부근)_01.png,0.5695479,0.4316756,0.54868776,0.4505843
서울특별시_광진구_자양동(서울동자초등학교_부근)_02.png,0.6597513,0.3406541,0.7325684,0.26858777
서울특별시_광진구_자양동(자양현대아파트_부근)_01.png,0.4143798,0.5848007,0.23910981,0.7580292
서울특별시_광진구_중곡동(신성시장_부근)_01.png,0.91598535,0.084204465,0.46620864,0.5359589
서울특별시_광진구_중곡동(유마트_부근)_01.png,0.7400074,0.2643893,0.20516661,0.7985569
서울특별시_구로구_개봉동(개봉2동주민센터_부근)_01.png,0.9881986,0.011985719,0.7353255,0.26604193
서울특별시_구로구_개봉동(개봉고가차도(남측)_부근)_01.png,0.88206446,0.11895898,0.5611265,0.44398862
서울특별시_구로구_개봉동(개봉중앙시장_부근)_01.png,0.43316492,0.57131624,0.2255688,0.77474564
서울특별시_구로구_개봉동(개봉초교_부근)_01.png,0.60843015,0.3850962,0.41157544,0.5869041
서울특별시_구로구_개봉동(개봉초교_부근)_02.png,0.23353073,0.7635237,0.04773745,0.9517554
서울특별시_구로구_개봉동(매봉초교_부근)_01.png,0.11746693,0.88346386,0.020758033,0.97913945
서울특별시_구로구_고척동(서울덕의초교_부근)_01.png,0.24863029,0.7494703,0.21543077,0.78605866
서울특별시_구로구_고척동(한마을약국_부근)_01.png,0.8346652,0.16646743,0.82508755,0.17328227
서울특별시_구로구_구로동(구로4동우체국_부근)_01.png,0.04804179,0.9535062,0.012245446,0.9874965
서울특별시_구로구_구로동(구로남초교_부근)_01.png,0.9817835,0.018220544,0.38504854,0.6133522
서울특별시_구로구_구로동(구로동로25길_부근)_01.png,0.09464458,0.9062954,0.0994162,0.89847815
서울특별시_구로구_구로동(구로종합사회복지관_부근)_01.png,0.1156601,0.88721275,0.16850036,0.8352752
서울특별시_구로구_구로동(구일초교_부근)_01.png,0.72018754,0.27533633,0.6819735,0.3173492
서울특별시_구로구_구로동(남구로역_부근)_01.png,0.10616389,0.8951522,0.073213995,0.9275826
서울특별시_구로구_구로동(두산아파트_부근)_01.png,0.9930375,0.0068686903,0.70585835,0.29490727
서울특별시_구로구_구로동(서울신구로초교_부근)_01.png,0.96151125,0.038909107,0.70933676,0.29879224
서울특별시_구로구_구로동(성은어린이집_부근)_01.png,0.09464458,0.9062954,0.0994162,0.89847815
서울특별시_구로구_구로동(신구로초교_부근)_01.png,0.9095726,0.09337455,0.7402669,0.26169083
서울특별시_구로구_구로동(신구로초교_부근)_02.png,0.78038776,0.22351679,0.65992355,0.34377265
서울특별시_구로구_구로동(애경어린이공원_부근)_01.png,0.89439905,0.10614547,0.59407234,0.40092993
서울특별시_구로구_구로동(애경어린이집_부근)_01.png,0.9526807,0.049373657,0.4709336,0.52387524
서울특별시_구로구_신도림동(서울신도림초등학교_부근)_01.png,0.32293293,0.6790495,0.25659335,0.74449825
서울특별시_구로구_오류동(서울오류남초교_부근)_01.png,0.857805,0.14315665,0.28291735,0.7133638
서울특별시_구로구_오류동(오남중학교_부근)_01.png,0.21274364,0.78516734,0.19886598,0.7977706
서울특별시_구로구_오류동(오류1동새마을금고도서관_부근)_01.png,0.6096084,0.3989979,0.054991573,0.9460551
서울특별시_구로구_오류동(오류초교_부근)_01.png,0.115671515,0.8860141,0.59696233,0.4004299
서울특별시_구로구_천왕동(천왕초교_부근)_01.png,0.9764905,0.02445516,0.6611688,0.33568898
서울특별시_구로구_항동(항동중학교_부근)_01.png,0.96392596,0.03535986,0.9115984,0.087430626
서울특별시_금천구_독산동(독산목화아파트_부근)_01.png,0.7740623,0.22472805,0.45611477,0.5447447
서울특별시_금천구_독산동(시흥4동사거리_부근)_01.png,0.072374105,0.9268994,0.0140583515,0.98581624
서울특별시_금천구_시흥동(문백초교_부근)_01.png,0.08596033,0.91462433,0.092002034,0.9081211
서울특별시_금천구_시흥동(은행나무오거리_부근)_01.png,0.5776788,0.4241896,0.19015265,0.8107785
서울특별시_금천구_시흥동(은행나무오거리_부근)_02.png,0.9279726,0.071217656,0.71788895,0.27411598
서울특별시_금천구_시흥동(평화교회_부근)_01.png,0.78874195,0.20809805,0.19650346,0.80325437
서울특별시_노원구_공릉동(공릉역_부근)_01.png,0.025477827,0.97457314,0.008757263,0.99119955
서울특별시_노원구_상계동(노원초교_부근)_01.png,0.8838828,0.11652923,0.46712813,0.5284497
서울특별시_노원구_상계동(동일초교_부근)_01.png,0.9149704,0.08350411,0.89005625,0.10929373
서울특별시_노원구_상계동(홍파복지원앞사거리_부근)_01.png,0.9130284,0.086547256,0.6245648,0.37064293
서울특별시_노원구_월계동(신화초교_부근)_01.png,0.9285896,0.07163823,0.91282403,0.08775216
서울특별시_노원구_중계동(서울불암초등학교_부근)_01.png,0.49873483,0.5105919,0.4635785,0.53560066
서울특별시_노원구_중계동(원광초교교차로_부근)_01.png,0.07284561,0.9274091,0.109252006,0.89034593
서울특별시_노원구_중계동(원광초교교차로_부근)_02.png,0.28560993,0.71967447,0.23330066,0.76848376
서울특별시_노원구_중계동(은행사거리(서울)_부근)_01.png,0.8305596,0.17394176,0.678861,0.32164055
서울특별시_노원구_중계동(중계그린아파트107동_부근)_01.png,0.05590871,0.9458391,0.12588009,0.8743892
서울특별시_노원구_중계동(청계초교_부근)_01.png,0.93499357,0.065864146,0.97287124,0.02685213
서울특별시_노원구_중계동(청암고교교차로_부근)_01.png,0.9570434,0.04271698,0.51471424,0.48924035
서울특별시_노원구_중계동(청암고교교차로_부근)_02.png,0.9570434,0.04271698,0.51471424,0.48924035
서울특별시_노원구_하계동(중계그린아파트_부근)_01.png,0.6695162,0.33604366,0.58188444,0.4198082
서울특별시_도봉구_도봉동(도봉보건소_부근)_01.png,0.9821279,0.017778516,0.6071291,0.3870896
서울특별시_도봉구_방학동(신동아아파트(방학동)11동_부근)_01.png,0.8753255,0.126955,0.7461234,0.252955
서울특별시_도봉구_쌍문동(동광판유리_부근)_01.png,0.5253352,0.47961184,0.22008067,0.77791464
서울특별시_도봉구_쌍문동(쌍문3파출소_부근)_01.png,0.042256325,0.9582819,0.005448222,0.99463594
서울특별시_도봉구_쌍문동(쌍문역_부근)_01.png,0.5891915,0.40845123,0.14264071,0.8573967
서울특별시_도봉구_쌍문동(쌍문초교_부근)_01.png,0.7979178,0.20497963,0.87629426,0.1253106
서울특별시_도봉구_창동(창동대우아파트_부근)_01.png,0.31307292,0.684029,0.24619535,0.7502713
서울특별시_도봉구_창동(창림초교_부근)_01.png,0.19472155,0.80494183,0.130285,0.8681104
서울특별시_도봉구_창동(창원초교_부근)_01.png,0.9665853,0.03330183,0.6093835,0.38832527
서울특별시_동대문구_이문동(외대앞역앞교차로_부근)_01.png,0.7544173,0.24716148,0.3349846,0.6629867
서울특별시_동대문구_장안동(나나약국_부근)_01.png,0.7048502,0.29848826,0.34576607,0.65243125
서울특별시_동대문구_장안동(삼성레미안아파트_부근)_01.png,0.94674706,0.05393225,0.13091886,0.86845326
서울특별시_동대문구_장안동(서울안평초교_부근)_01.png,0.5898024,0.42043316,0.21017396,0.7938618
서울특별시_동대문구_장안동(승용빌딩_부근)_01.png,0.94437206,0.05528289,0.6376306,0.3622533
서울특별시_동대문구_장안동(장안동사거리_부근)_01.png,0.9876318,0.012396544,0.8377911,0.1606586
서울특별시_동대문구_장안동(장평초교_부근)_01.png,0.8816934,0.12105483,0.49105486,0.5130446
서울특별시_동작구_대방동(남부교회_부근)_01.png,0.041911602,0.9583632,0.11650276,0.88288015
서울특별시_동작구_대방동(서울대림초등학교_부근)_01.png,0.20847431,0.7905375,0.57817,0.41767818
서울특별시_동작구_대방동(성남고_부근)_01.png,0.18396291,0.82426816,0.08446488,0.9148474
서울특별시_동작구_대방동(영화초교_부근)_01.png,0.9542341,0.046672046,0.27594697,0.7283661
서울특별시_동작구_대방동(참새어린이공원_부근)_01.png,0.32708475,0.6710231,0.03483528,0.96469456
서울특별시_동작구_상도1동(강남초교_부근)_01.png,0.40239978,0.5960604,0.51493037,0.47704774
서울특별시_동작구_상도동(건영약수맨션아파트_부근)_01.png,0.10117233,0.89550155,0.05475545,0.9448848
서울특별시_동작구_상도동(국민은행_부근)_01.png,0.84074956,0.15840209,0.5467176,0.4587893
서울특별시_동작구_상도동(상도동다빈모1프라자_부근)_01.png,0.024444103,0.97578955,0.029073447,0.9710046
서울특별시_동작구_상도동(신대방삼거리역_부근)_01.png,0.9484122,0.051549256,0.81130064,0.19100675
서울특별시_동작구_상도동(신상도초교_부근)_01.png,0.6504404,0.34622565,0.298243,0.7003191
서울특별시_동작구_흑석동(은로초교_부근)_01.png,0.8524059,0.14907914,0.802166,0.1978068
서울특별시_동작구_흑석동(중대부속초교_부근)_01.png,0.81158376,0.18566304,0.24703437,0.75339043
서울특별시_동작구_흑석동(중앙대부속중학교_부근)_01.png,0.99081874,0.009088129,0.40154848,0.60251033
서울특별시_동작구_흑석동(중앙대학교병원_부근)_01.png,0.9020021,0.09947607,0.29309016,0.7103545
서울특별시_마포구_망원동(동교초교_부근)_01.png,0.5848915,0.41172725,0.17681286,0.8264996
서울특별시_마포구_용강동(신석초등교앞_대흥로_진입_부근)_01.png,0.021695882,0.97822905,0.051973313,0.9457888
서울특별시_서대문구_남가좌동(가재울사거리_부근)_01.png,0.8086994,0.1930668,0.5107563,0.49291998
서울특별시_서대문구_북가좌동(북가좌초교사거리_부근)_01.png,0.31807083,0.6856346,0.15705588,0.83851844
서울특별시_서대문구_북가좌동(북가좌초교사거리_부근)_02.png,0.98596567,0.014591634,0.48255798,0.52692115
서울특별시_서대문구_연희동(서울연희초교_부근)_01.png,0.97404444,0.025466353,0.80253124,0.19718722
서울특별시_서대문구_홍은동(베스트의원_부근)_01.png,0.5672873,0.4348048,0.23815948,0.7625514
서울특별시_서대문구_홍은동(우방빌라_부근)_01.png,0.54238605,0.46541288,0.36580503,0.63123167
서울특별시_서대문구_홍제동(인왕초교_부근)_01.png,0.88049996,0.11728364,0.7025136,0.296143
서울특별시_서초구_방배동(방배초교입구사거리_부근)_01.png,0.86678576,0.13477096,0.38514006,0.60731906
서울특별시_서초구_서초동(서초초교_부근)_01.png,0.9721401,0.027566642,0.8902821,0.10816422
서울특별시_서초구_양재동(금호빌딩_부근)_01.png,0.92076516,0.08112493,0.6443693,0.36269844
