순번(NO),구분(LAMP),일련번호(SER),위도(LATITUDE),경도(LONGITUDE)
32930,1,신흥동-630,37.441756,127.149385
32931,1,신흥동-631,37.441731,127.148841
32932,1,신흥동-632,37.441664,127.149098
32933,1,신흥동-633,37.441837,127.14918
32934,1,신흥동-634,37.441577,127.148866
32935,1,신흥동-635,37.441393,127.149028
32936,1,신흥동-636,37.441244,127.148581
32937,1,신흥동-637,37.441085,127.148133
32938,1,신흥동-638,37.441368,127.148236
32939,1,신흥동-639,37.441502,127.148602
32940,1,신흥동-640,37.441622,127.14844
32941,1,신흥동-641,37.441535,127.148179
32942,1,신흥동-642,37.441412,127.147876
32943,1,신흥동-643,37.441258,127.147982
32944,1,신흥동-644,37.4413,127.147587
32945,1,신흥동-645,37.441138,127.147654
32946,1,신흥동-646,37.440931,127.147675
32947,1,신흥동-647,37.440833,127.147386
32948,1,신흥동-648,37.440973,127.147083
32949,1,신흥동-649,37.441096,127.147023
32950,1,신흥동-650,37.441202,127.147252
32951,1,신흥동-651,37.441017,127.146791
32952,1,신흥동-652,37.440866,127.146808
32953,1,중앙동-91,37.440822,127.148295
32954,1,중앙동-92,37.440687,127.147946
32955,1,중앙동-93,37.440919,127.148566
32956,1,중앙동-94,37.44102,127.148809
32957,1,중앙동-95,37.441135,127.149076
32958,1,중앙동-96,37.440476,127.150297
32959,1,중앙동-97,37.440483,127.150013
32960,1,중앙동-98,37.44028,127.149858
32961,1,중앙동-99,37.440283,127.14954
32962,1,중앙동-100,37.440075,127.149386
32963,1,중앙동-101,37.440064,127.149057
32964,1,중앙동-102,37.439819,127.148805
32965,1,중앙동-103,37.439851,127.148562
32966,1,중앙동-104,37.43962,127.14836
32967,1,중앙동-105,37.439593,127.147991
32968,1,중앙동-106,37.439455,127.147986
32969,1,중앙동-107,37.439395,127.147558
32970,1,중앙동-108,37.439174,127.147353
32971,1,중앙동-109,37.439184,127.147054
32972,1,중앙동-110,37.438962,127.146857
32973,1,중앙동-111,37.438964,127.146556
32974,1,중앙동-112,37.438742,127.146349
32975,1,중앙동-113,37.438794,127.146177
32976,1,중앙동-114,37.43875,127.146062
32977,1,중앙동-115,37.43851,127.145823
32978,1,중앙동-116,37.438549,127.145578
32979,1,성남동-130,37.438084,127.145439
32980,1,중앙동-117,37.438171,127.145569
32981,1,중앙동-118,37.438249,127.145499
32982,1,성남동-131,37.438235,127.145234
32983,1,성남동-132,37.437805,127.145625
32984,1,중앙동-119,37.437774,127.145837
32985,1,성남동-133,37.438114,127.144955
32986,1,성남동-134,37.438299,127.145022
32987,1,성남동-135,37.438081,127.144649
32988,1,성남동-136,37.437854,127.144497
32989,1,성남동-137,37.437821,127.144159
32990,1,성남동-138,37.438574,127.145149
32991,1,성남동-139,37.438671,127.145072
32992,1,중앙동-120,37.438585,127.145346
32993,1,중앙동-121,37.439007,127.145033
32994,1,성남동-140,37.439122,127.144755
32995,1,중앙동-122,37.439466,127.144744
32996,1,중앙동-123,37.439477,127.145022
32997,1,중앙동-124,37.439608,127.145248
32998,1,성남동-141,37.439055,127.144272
32999,1,성남동-142,37.438892,127.144004
33000,1,성남동-143,37.438755,127.1438
33001,1,신흥동-653,37.439446,127.14393
33002,1,신흥동-654,37.439555,127.144114
33003,1,신흥동-655,37.439622,127.144441
33004,1,신흥동-656,37.439138,127.143341
33005,1,신흥동-657,37.439301,127.143641
33006,1,성남동-144,37.43899,127.143588
33007,1,성남동-145,37.438794,127.143253
33008,1,신흥동-658,37.439046,127.143186
33009,1,성남동-146,37.438638,127.143574
33010,1,성남동-147,37.438523,127.143352
33011,1,성남동-148,37.438492,127.143313
33012,1,성남동-149,37.438414,127.143151
33013,1,중앙동-125,37.439889,127.145597
33014,1,신흥동-659,37.439875,127.144687
33015,1,신흥동-660,37.439963,127.144833
33016,1,신흥동-661,37.440043,127.144986
33017,1,신흥동-662,37.440131,127.145155
33018,1,신흥동-663,37.44033,127.14555
33019,1,신흥동-664,37.440161,127.145719
33020,1,중앙동-126,37.440017,127.14583
33021,1,중앙동-127,37.440141,127.146099
33022,1,신흥동-665,37.440305,127.146022
33023,1,중앙동-128,37.440264,127.146384
33024,1,신흥동-666,37.44049,127.145894
33025,1,신흥동-667,37.440663,127.145887
33026,1,신흥동-668,37.440719,127.14644
33027,1,신흥동-669,37.440613,127.146771
33028,1,중앙동-129,37.440409,127.1467
33029,1,신흥동-670,37.440451,127.146338
33030,1,중앙동-130,37.440378,127.147035
33031,1,중앙동-131,37.440501,127.147384
33032,1,중앙동-132,37.440604,127.14768
33033,1,성남동-150,37.437545,127.145808
33034,1,성남동-151,37.43724,127.146015
33035,1,중앙동-133,37.437212,127.146206
33036,1,성남동-152,37.436916,127.14622
33037,1,중앙동-134,37.436762,127.146526
33038,1,성남동-153,37.436466,127.146505
33039,1,중앙동-135,37.436435,127.146826
33040,1,중앙동-136,37.436309,127.146945
33041,1,성남동-154,37.436076,127.146826
33042,1,중앙동-137,37.43616,127.147061
33043,1,중앙동-138,37.436009,127.14715
33044,1,중앙동-139,37.435841,127.14729
33045,1,성남동-155,37.435562,127.147192
33046,1,중앙동-140,37.435651,127.1474
33047,1,성남동-156,37.435265,127.146966
33048,1,중앙동-141,37.435502,127.14753
33049,1,중앙동-142,37.435329,127.147625
33050,1,중앙동-143,37.435172,127.147755
33051,1,성남동-157,37.435122,127.147474
33052,1,중앙동-144,37.434828,127.147974
33053,1,중앙동-145,37.434783,127.148079
33054,1,중앙동-146,37.434693,127.148189
33055,1,중앙동-147,37.434856,127.148491
33056,1,중앙동-148,37.434953,127.148375
33057,1,중앙동-149,37.435009,127.148766
33058,1,중앙동-150,37.435102,127.148636
33059,1,하대원동-14,37.435158,127.149038
33060,1,중앙동-151,37.435253,127.148908
33061,1,하대원동-15,37.435332,127.149331
33062,1,하대원동-16,37.435421,127.149207
33063,1,하대원동-17,37.435469,127.149616
33064,1,하대원동-18,37.435589,127.149485
33065,1,하대원동-19,37.43555,127.149809
33066,1,하대원동-20,37.435734,127.149718
33067,1,하대원동-21,37.435793,127.150003
33068,1,하대원동-22,37.435597,127.15
33069,1,하대원동-23,37.435659,127.150215
33070,1,하대원동-24,37.435888,127.15026
33071,1,하대원동-25,37.435782,127.150546
33072,1,하대원동-26,37.435958,127.150605
33073,1,하대원동-27,37.435866,127.150827
33074,1,하대원동-28,37.43605,127.15088
33075,1,하대원동-29,37.435948,127.151131
33076,1,하대원동-30,37.436129,127.151177
33077,1,하대원동-31,37.436202,127.151473
33078,1,하대원동-32,37.436036,127.151482
33079,1,하대원동-33,37.436073,127.151816
33080,1,하대원동-34,37.436247,127.151703
33081,1,하대원동-35,37.436286,127.151983
33082,1,하대원동-36,37.436108,127.152145
33083,1,하대원동-37,37.436301,127.152235
33084,1,하대원동-38,37.436125,127.152475
33085,1,하대원동-39,37.436317,127.152491
33086,1,하대원동-40,37.436331,127.152695
33087,1,하대원동-41,37.436149,127.152817
33088,1,상대원동-569,37.435144,127.154572
33089,1,상대원동-570,37.435309,127.154551
33090,1,상대원동-571,37.435532,127.15454
33091,1,상대원동-572,37.435659,127.154426
33092,1,하대원동-42,37.431836,127.15756
33093,1,하대원동-43,37.431841,127.156927
33094,1,하대원동-44,37.431548,127.157268
33095,1,하대원동-45,37.431579,127.156641
33096,1,하대원동-46,37.431377,127.156705
33097,1,하대원동-47,37.431355,127.157039
33098,1,하대원동-48,37.431114,127.156691
33099,1,하대원동-49,37.431153,127.156328
33100,1,하대원동-50,37.431218,127.155983
33101,1,하대원동-51,37.431159,127.155838
33102,1,하대원동-52,37.431086,127.155645
33103,1,하대원동-53,37.430977,127.155909
33104,1,하대원동-54,37.430891,127.156219
33105,1,하대원동-55,37.430678,127.155701
33106,1,하대원동-56,37.430575,127.155299
33107,1,하대원동-57,37.430762,127.155183
33108,1,하대원동-58,37.430863,127.155542
33109,1,하대원동-59,37.431005,127.155289
33110,1,하대원동-60,37.430916,127.154923
33111,1,하대원동-61,37.430709,127.15488
33112,1,하대원동-62,37.430479,127.154989
33113,1,하대원동-63,37.430451,127.154644
33114,1,하대원동-64,37.430407,127.154694
33115,1,하대원동-65,37.430784,127.154391
33116,1,하대원동-66,37.430784,127.154003
33117,1,하대원동-67,37.430905,127.153947
33118,1,하대원동-68,37.430308,127.154284
33119,1,하대원동-69,37.430258,127.153918
33120,1,하대원동-70,37.430509,127.153309
33121,1,하대원동-71,37.43061,127.153721
33122,1,하대원동-72,37.430764,127.153805
33123,1,하대원동-73,37.43087,127.153759
33124,1,하대원동-74,37.431086,127.153703
33125,1,하대원동-75,37.431156,127.153858
33126,1,하대원동-76,37.430303,127.152474
33127,1,하대원동-77,37.430479,127.151555
33128,1,하대원동-78,37.430448,127.151373
33129,1,하대원동-79,37.430694,127.151451
33130,1,하대원동-80,37.430879,127.151218
33131,1,하대원동-81,37.431184,127.151276
33132,1,하대원동-82,37.431398,127.151012
33133,1,하대원동-83,37.431683,127.151082
33134,1,하대원동-84,37.431902,127.150822
33135,1,하대원동-85,37.432208,127.150874
33136,1,하대원동-86,37.432285,127.150922
33137,1,하대원동-87,37.432443,127.150596
33138,1,하대원동-88,37.430786,127.149756
33139,1,하대원동-89,37.430186,127.153665
33140,1,하대원동-90,37.430026,127.152982
33141,1,하대원동-91,37.429908,127.152486
33142,1,하대원동-92,37.429808,127.152155
33143,1,하대원동-93,37.429726,127.151849
33144,1,하대원동-94,37.430143,127.151796
33145,1,하대원동-95,37.430221,127.152102
33146,1,하대원동-96,37.430045,127.151405
33147,1,하대원동-97,37.430174,127.151479
33148,1,하대원동-98,37.429875,127.150732
33149,1,하대원동-99,37.42976,127.150355
33150,1,하대원동-100,37.429684,127.15001
33151,1,하대원동-101,37.429628,127.151454
33152,1,하대원동-102,37.429555,127.151134
33153,1,하대원동-103,37.429452,127.150792
33154,1,하대원동-104,37.429376,127.150468
33155,1,하대원동-105,37.429303,127.150165
33156,1,하대원동-106,37.429239,127.149806
33157,1,하대원동-107,37.429589,127.149633
33158,1,하대원동-108,37.429519,127.149354
33159,1,하대원동-109,37.429172,127.149481
33160,1,하대원동-110,37.429063,127.149076
33161,1,하대원동-111,37.429026,127.148875
33162,1,하대원동-112,37.429189,127.14883
33163,1,하대원동-113,37.429337,127.148548
33164,1,하대원동-114,37.429108,127.148474
33165,1,하대원동-115,37.428923,127.148439
33166,1,하대원동-116,37.429252,127.148244
33167,1,하대원동-117,37.429023,127.148114
33168,1,하대원동-118,37.428816,127.148093
33169,1,하대원동-119,37.428914,127.147677
33170,1,하대원동-120,37.429163,127.147846
33171,1,하대원동-121,37.429051,127.147434
33172,1,하대원동-122,37.428676,127.147575
33173,1,하대원동-123,37.428824,127.147318
33174,1,하대원동-124,37.428774,127.147156
33175,1,하대원동-125,37.428947,127.147047
33176,1,하대원동-126,37.428576,127.147117
33177,1,하대원동-127,37.428654,127.146634
33178,1,하대원동-128,37.428866,127.146669
33179,1,하대원동-129,37.430115,127.147039
33180,1,하대원동-130,37.430191,127.147331
33181,1,하대원동-131,37.430269,127.147574
33182,1,하대원동-132,37.430339,127.147898
33183,1,하대원동-133,37.430386,127.148127
33184,1,하대원동-134,37.430468,127.148419
33185,1,하대원동-135,37.430515,127.148673
33186,1,하대원동-136,37.430591,127.148958
33187,1,하대원동-137,37.430649,127.149233
33188,1,하대원동-138,37.430716,127.14949
33189,1,하대원동-139,37.426394,127.14738
33190,1,하대원동-140,37.426165,127.148046
33191,1,하대원동-141,37.426299,127.148814
33192,1,하대원동-142,37.426142,127.149585
33193,1,하대원동-143,37.427083,127.143737
33194,1,하대원동-144,37.427095,127.144325
33195,1,하대원동-145,37.428402,127.146449
33196,1,하대원동-146,37.428769,127.146304
33197,1,하대원동-147,37.428566,127.146246
33198,1,하대원동-148,37.428481,127.145926
33199,1,하대원동-149,37.428687,127.145926
33200,1,하대원동-150,37.428333,127.146118
33201,1,하대원동-151,37.428211,127.145646
33202,1,하대원동-152,37.428401,127.145603
33203,1,하대원동-153,37.4286,127.145614
33204,1,하대원동-154,37.428487,127.14521
33205,1,하대원동-155,37.428138,127.145347
33206,1,하대원동-156,37.428051,127.144947
33207,1,하대원동-157,37.428424,127.144833
33208,1,하대원동-158,37.42835,127.14421
33209,1,하대원동-159,37.427963,127.144201
33210,1,하대원동-160,37.427994,127.144571
33211,1,하대원동-161,37.428149,127.143967
33212,1,하대원동-162,37.427932,127.143835
33213,1,하대원동-163,37.428321,127.143719
33214,1,하대원동-164,37.428122,127.143562
33215,1,하대원동-165,37.427917,127.143457
33216,1,하대원동-166,37.428296,127.143436
33217,1,하대원동-167,37.428284,127.143108
33218,1,하대원동-168,37.428096,127.143187
33219,1,하대원동-169,37.42789,127.1429
33220,1,하대원동-170,37.428256,127.142708
33221,1,하대원동-171,37.427862,127.142508
33222,1,하대원동-172,37.428227,127.142186
33223,1,하대원동-173,37.430229,127.145237
33224,1,하대원동-174,37.429932,127.145278
33225,1,하대원동-175,37.430539,127.145205
33226,1,하대원동-176,37.430767,127.145177
33227,1,하대원동-177,37.430744,127.14485
33228,1,하대원동-178,37.430787,127.144563
33229,1,하대원동-179,37.430909,127.144325
33230,1,하대원동-180,37.4311,127.144424
33231,1,하대원동-181,37.431215,127.144126
33232,1,하대원동-182,37.431422,127.144073
33233,1,하대원동-183,37.431479,127.143885
33234,1,하대원동-184,37.431699,127.143816
33235,1,성남동-158,37.431764,127.143631
33236,1,성남동-159,37.431985,127.143541
33237,1,성남동-160,37.432068,127.143354
33238,1,성남동-161,37.432241,127.143319
33239,1,성남동-162,37.43233,127.143157
33240,1,성남동-163,37.432568,127.143129
33241,1,성남동-164,37.43272,127.142986
33242,1,성남동-165,37.432952,127.143043
33243,1,성남동-166,37.433024,127.142829
33244,1,하대원동-185,37.428224,127.138981
33245,1,하대원동-186,37.42807,127.139336
33246,1,하대원동-187,37.428182,127.139749
33247,1,하대원동-188,37.428047,127.140069
33248,1,하대원동-189,37.42817,127.140509
33249,1,하대원동-190,37.428019,127.140911
33250,1,하대원동-191,37.427933,127.141238
33251,1,하대원동-192,37.428019,127.141185
33252,1,하대원동-193,37.428011,127.141372
33253,1,하대원동-194,37.427983,127.14165
33254,1,하대원동-195,37.427891,127.141985
33255,1,하대원동-196,37.428352,127.141805
33256,1,하대원동-197,37.428168,127.141277
33257,1,하대원동-198,37.428302,127.141284
33258,1,하대원동-199,37.428492,127.141502
33259,1,성남동-167,37.428691,127.141062
33260,1,성남동-168,37.428554,127.140981
33261,1,하대원동-200,37.428649,127.140481
33262,1,성남동-169,37.428789,127.140492
33263,1,하대원동-201,37.428115,127.138625
33264,1,하대원동-202,37.428238,127.138544
33265,1,하대원동-203,37.427839,127.138297
33266,1,하대원동-204,37.428001,127.137822
33267,1,하대원동-205,37.428256,127.138111
33268,1,하대원동-206,37.428136,127.137449
33269,1,하대원동-207,37.42815,127.137015
33270,1,하대원동-208,37.428301,127.136853
33271,1,하대원동-209,37.42832,127.13619
33272,1,하대원동-210,37.428191,127.136165
33273,1,하대원동-211,37.428197,127.135996
33274,1,하대원동-212,37.428228,127.135256
33275,1,하대원동-213,37.428348,127.135461
33276,1,하대원동-214,37.428172,127.134531
33277,1,하대원동-215,37.428342,127.134802
33278,1,하대원동-216,37.428737,127.134369
33279,1,성남동-170,37.428924,127.134777
33280,1,성남동-171,37.429058,127.134774
33281,1,하대원동-217,37.428907,127.135295
33282,1,성남동-172,37.42916,127.135647
33283,1,성남동-173,37.429336,127.135756
33284,1,하대원동-218,37.42916,127.136105
33285,1,성남동-174,37.429314,127.136116
33286,1,성남동-175,37.429571,127.13644
33287,1,성남동-176,37.429633,127.136665
33288,1,하대원동-219,37.429384,127.136788
33289,1,하대원동-220,37.429403,127.137133
33290,1,하대원동-221,37.429054,127.137327
33291,1,하대원동-222,37.428687,127.137503
33292,1,하대원동-223,37.428995,127.137648
33293,1,하대원동-224,37.429311,127.137493
33294,1,하대원동-225,37.429633,127.138086
33295,1,성남동-177,37.429908,127.137565
33296,1,성남동-178,37.429984,127.137871
33297,1,성남동-179,37.429665,127.138445
33298,1,성남동-180,37.429774,127.138688
33299,1,하대원동-226,37.429351,127.1389
33300,1,성남동-181,37.429323,127.139329
33301,1,성남동-182,37.429424,127.139446
33302,1,하대원동-227,37.429024,127.139625
33303,1,성남동-183,37.429077,127.140213
33304,1,성남동-184,37.429879,127.136887
33305,1,성남동-185,37.430042,127.137112
33306,1,성남동-186,37.430184,127.136743
33307,1,성남동-187,37.430316,127.136672
33308,1,성남동-188,37.430478,127.136901
33309,1,성남동-189,37.43071,127.136792
33310,1,성남동-190,37.430646,127.136507
33311,1,성남동-191,37.431281,127.138225
33312,1,성남동-192,37.431412,127.138775
33313,1,성남동-193,37.430976,127.136355
