보호구역 아이디,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,경도,위도,신호기설치방식,도로형태,주도로여부,관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관 전화번호,데이터기준일자
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885229651,37.452683086,3,2,Y,0022-T-0031,1,4,5,적색+녹색+황색+적색/녹색화살표+적색/황색,51+66+3+18+4,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885178786,37.452864091,2,2,Y,0022-T-0032,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885101312,37.452850286,2,2,Y,0022-T-0035,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885125005,37.452840871,2,2,Y,0022-T-0034,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885157388,37.452779978,3,2,Y,0022-T-0033,1,3,3,적색+녹색+황색,80+66+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887433946,37.449826945,3,1,Y,0021-T-0001,1,3,3,녹색+황색+적색,90+2+68,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
19,광명시,시도,,철망산로,양방향,경기도 광명시 철망산로 68,경기도 광명시 하안4동 23,126.875741299,37.469192657,2,2,Y,0019-T-0005,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
19,광명시,시도,,철망산로,양방향,경기도 광명시 철망산로 68,경기도 광명시 하안4동 23,126.875846538,37.469000929,2,2,Y,0019-T-0006,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
32,광명시,시도,,안현로,양방향,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3,126.877855326,37.466070732,3,1,Y,0032-T-0004,1,3,3,녹색+황색+적색,50+2+20,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
16,광명시,시도,,연서일로,양방향,경기도 광명시 연서일로 25,경기도 광명시 철산동 78-4,126.864075738,37.48380358,3,1,Y,0016-T-0001,1,3,3,녹색+황색+적색,10+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2011-11-15
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881539834,37.411140078,3,2,Y,0025-T-0001,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881615356,37.411177834,3,2,Y,0025-T-0002,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881706451,37.411326136,3,2,Y,0025-T-0003,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881556235,37.414724794,2,2,Y,0025-T-0004,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881530909,37.414807666,3,2,Y,0025-T-0005,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881644192,37.414868069,3,2,Y,0025-T-0006,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881379692,37.414837659,2,2,Y,0025-T-0007,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881388989,37.414933126,3,2,Y,0025-T-0008,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881300906,37.414870237,2,2,Y,0025-T-0009,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881357167,37.415141595,2,2,Y,0025-T-0010,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881404582,37.415031112,3,2,Y,0025-T-0011,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881564828,37.415267405,2,2,Y,0025-T-0012,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.88160602,37.415109187,3,2,Y,0025-T-0013,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881930517,37.415039174,2,2,Y,0025-T-0014,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881776158,37.415064141,3,2,Y,0025-T-0015,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881908617,37.414946207,2,2,Y,0025-T-0016,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881776714,37.414709942,2,2,Y,0025-T-0017,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881833162,37.414863234,3,2,Y,0025-T-0018,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881458434,37.414832714,3,2,Y,0025-T-0019,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881788582,37.413170066,2,2,Y,0025-T-0020,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881826252,37.413247977,2,2,Y,0025-T-0021,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881681305,37.413298073,2,2,Y,0025-T-0022,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881640506,37.413207598,2,2,Y,0025-T-0023,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.881772769,37.413212755,3,2,Y,0025-T-0024,1,3,3,녹색+황색+적색,50+2+20,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880817749,37.413704158,2,2,Y,0025-T-0025,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880962809,37.413583726,2,2,Y,0025-T-0026,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880900033,37.413450524,2,2,Y,0025-T-0027,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880679553,37.413467886,2,2,Y,0025-T-0028,2,2,2,녹색+적색,20+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880752071,37.413415206,3,2,Y,0025-T-0029,1,4,4,녹색+황색+적색/녹색화살표+적색,50+2+20+30,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880922015,37.413490739,3,2,Y,0025-T-0030,1,4,4,녹색+황색+적색/녹색화살표+적색,50+2+20+30,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880943996,37.413530954,3,2,Y,0025-T-0031,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.880893444,37.413633897,3,2,Y,0025-T-0032,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.882639971,37.41449979,3,1,Y,0025-T-0033,1,4,3,녹색/녹색화살표+황색+녹색,20+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.88245384,37.414703081,3,1,Y,0025-T-0034,1,4,3,녹색/녹색화살표+황색+녹색,20+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884590072,37.414079685,2,2,Y,0025-T-0035,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884980782,37.413954463,2,2,Y,0025-T-0036,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884930531,37.41386398,2,2,Y,0025-T-0037,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884956133,37.413597727,2,2,Y,0025-T-0038,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884975129,37.413532432,2,2,Y,0025-T-0039,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884634702,37.413728041,2,2,Y,0025-T-0040,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.88440785,37.413793133,2,2,Y,0025-T-0041,2,2,2,녹색+적색,25+160,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884836359,37.413662924,3,2,Y,0025-T-0042,1,4,4,적색+녹색+녹색화살표+황색,120+20+10+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884930777,37.413703209,3,2,Y,0025-T-0043,1,4,3,적색+녹색/녹색화살표+황색,120+30+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884338395,37.413903595,3,2,Y,0025-T-0044,1,4,3,적색+녹색/녹색화살표+황색,120+30+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
25,광명시,시도,,양달로,양방향,경기도 광명시 양달로10번길 8,경기도 광명시 일직동 377,126.884407464,37.414044337,3,2,Y,0025-T-0045,1,4,3,적색+녹색/녹색화살표+황색,120+30+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
